PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
10.18,12.95,7.26,25.12,18.945,19.7925,1.05,0.295,16.52,0.79,9.3425,,,,,,,31.4,Good,Thane
12.2525,14.6575,7.8625,24.5625,18.6225,20.725,1.1775,0.3,14.1925,1.5475,13.6825,,,,,,,30.7,Good,Thane
16.53,16.855,7.4075,19.535,16.15,19.975,1.21,0.23,18.8475,2.15,17.3525,,,,,,,27.6,Good,Thane
12.46,15.7725,6.6175,18.3375,14.89,17.6,0.7225,0.185,20.655,0.795,7.375,,,,,,,22.9,Good,Thane
11.785,19.96,9.8725,17.47,17.0425,19.4875,0.4925,0.1875,21.6,0.805,8.8875,30.6,87.9125,0.6225,221.1225,108.2,,21.8,Good,Thane
11.58,23.6525,8.4475,16.3975,15.34,17.275,3.2375,0.1725,23.205,0.775,8.4575,30.9725,85.7675,0.5625,221.195,154.875,,23.7,Good,Thane
12.26,28.155,8.675,16.0575,15.3475,17.215,4.0475,0.1925,25.6925,1.02,11.36,31.2975,84.385,0.68,207.7775,120.625,,28.2,Good,Thane
18.105,32.545,6.155,12.215,11.3175,14.7575,3.8875,0.125,27.9175,0.74,9.225,30.705,82.305,0.88,244.185,109.925,,32.5,Good,Thane
18.37,26.655,5.2925,11.3425,10.1725,13.92,3.555,0.1275,33.5475,0.4125,5.9375,29.065,84.6525,0.6125,269.1575,53.2,,33.5,Good,Thane
13.225,23.2775,6.48,15.78,13.44,16.435,3.4475,0.1575,28.97,0.585,7.61,27.2575,95.6275,0.4625,280.63,3.575,,29.0,Good,Thane
9.74,21.555,5.125,20.685,14.9175,17.44,3.715,0.225,21.3175,0.88,10.4175,27.2725,97.9825,0.285,193.3625,0.0,,25.9,Good,Thane
12.58,28.33,2.1025,16.665,10.395,13.8825,2.275,0.175,23.355,1.085,17.4125,27.3325,99.2175,0.27,75.175,0.0,,28.3,Good,Thane
15.83,31.3625,2.39,19.705,12.2125,13.025,3.5875,0.2575,17.85,0.975,14.1375,27.455,99.305,0.2225,113.06,0.0,,31.4,Good,Thane
14.935,28.145,4.8425,24.4675,16.665,15.035,3.7025,0.3125,16.975,2.8225,23.5925,27.4175,99.3125,0.24,141.78,0.0,,30.6,Good,Thane
15.655,23.975,4.3875,17.025,12.4125,13.03,3.4975,0.245,23.6525,1.77,20.7525,27.0125,99.32,0.2725,181.575,0.0,,26.1,Good,Thane
14.5,21.7225,6.155,26.0125,18.5275,15.1675,3.6425,0.2775,21.8075,1.26,12.6425,26.575,99.32,0.2125,152.6125,0.0,,32.5,Good,Thane
12.885,19.805,6.775,32.655,22.495,17.965,4.09,0.2925,12.625,1.885,17.9925,26.6975,99.32,0.2575,126.485,0.0,,40.8,Good,Thane
11.25,17.0225,0.865,15.7975,8.9525,11.22,0.785,0.1625,27.58,0.975,12.7425,26.48,99.32,0.3225,159.9675,0.0,,27.6,Good,Thane
12.735,16.94,0.6,10.675,6.06,9.94,0.9625,0.115,31.355,0.3975,7.53,26.4,99.32,0.3,79.2925,0.0,,31.4,Good,Thane
13.885,17.765,0.135,18.4475,9.73,13.1475,1.38,0.1875,18.525,0.6725,9.98,26.6475,99.32,0.38,153.34,0.0,,23.1,Good,Thane
10.36,16.385,0.15,10.6675,5.65,11.2425,1.0825,0.095,36.885,1.9025,12.48,26.325,99.32,0.2175,250.735,0.0,,36.9,Good,Thane
