PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
55.85,209.575,9.395,12.975,14.66,,9.205,0.14,27.74,2.0175,2.2025,,36.055,0.97,272.75,123.505,726.375,173.3,Moderate,Jodhpur
65.0575,214.4,7.8525,12.5775,13.2175,,4.6125,0.6425,29.455,2.8,3.0575,,34.46,1.01,293.9875,38.7575,725.975,176.5,Moderate,Jodhpur
73.5175,210.925,9.635,14.485,15.64,,3.6175,0.665,28.82,2.83,2.9425,,39.235,0.83,293.6225,10.8175,725.3,174.2,Moderate,Jodhpur
81.89,205.3,18.0875,14.3925,22.35,,8.845,0.235,26.8475,2.955,3.11,,43.89,1.3525,326.5175,11.5725,724.9,173.2,Moderate,Jodhpur
97.1525,191.925,13.8725,9.7125,16.4975,,9.41,0.2225,11.3725,2.855,3.0425,,49.4375,1.645,338.2825,11.0975,724.475,224.6,Poor,Jodhpur
70.1225,173.65,7.665,7.985,10.31,,9.3425,0.315,12.515,2.9525,3.14,,52.2675,1.015,258.3075,11.1075,724.0,149.6,Moderate,Jodhpur
69.965,190.25,5.7875,6.4825,6.95,,9.9,0.835,16.09,2.695,3.06,,53.4775,0.8825,341.4125,12.27,723.825,160.6,Moderate,Jodhpur
86.13,186.25,9.755,6.46,11.375,,7.74,0.905,13.455,2.84,3.225,,54.8225,0.985,345.695,12.3225,723.9,187.2,Moderate,Jodhpur
119.075,170.575,9.2075,5.5225,10.58,,6.5725,0.2525,12.0975,2.9425,3.1725,,57.005,0.6775,90.845,12.1375,723.825,296.9,Poor,Jodhpur
95.155,169.525,10.4325,5.3275,9.9725,,10.2375,0.2825,11.36,3.01,3.195,,57.505,0.8175,11.145,12.3625,723.925,218.0,Poor,Jodhpur
78.07,156.55,9.6,4.3475,9.67,,8.215,1.01,12.38,2.8725,3.12,,58.235,0.925,98.18,12.105,724.175,160.6,Moderate,Jodhpur
68.275,149.725,47.6975,7.9625,42.68,,8.9,0.5025,14.2825,2.9375,3.07,,58.695,0.7125,95.1975,11.505,724.1,133.8,Moderate,Jodhpur
50.98,124.3,128.345,13.69,110.195,,9.0375,0.5475,11.0275,2.97,3.1525,,59.6725,0.3,21.1325,11.6375,724.025,117.0,Moderate,Jodhpur
48.5525,124.95,90.245,14.295,79.95,,7.5975,1.0425,8.5975,2.8175,3.1125,,58.88,0.2025,71.5475,12.6625,723.675,117.5,Moderate,Jodhpur
62.575,150.6,16.035,14.34,20.6725,,6.2675,1.1725,9.895,2.9525,3.1125,,59.385,0.0925,171.8675,13.345,723.2,134.4,Moderate,Jodhpur
60.54,165.925,31.01,10.6225,30.7225,,6.225,1.0625,9.2725,2.82,3.1325,,59.7025,0.505,139.575,19.3975,722.4,144.5,Moderate,Jodhpur
85.7925,190.35,31.5725,10.3725,31.03,,8.65,1.085,8.9,2.93,3.1375,,62.8925,0.3375,157.305,63.205,721.675,186.1,Moderate,Jodhpur
112.22,180.125,105.7425,17.565,94.145,,7.26,1.2475,16.87,3.0175,3.025,,60.7525,0.49,108.0125,192.78,721.325,274.3,Poor,Jodhpur
127.4775,157.675,31.5575,34.9125,39.215,,8.6175,0.855,27.4375,2.9225,3.1525,,56.7975,0.7525,50.05,269.66,721.525,306.7,Very Poor,Jodhpur
80.7475,120.65,168.055,28.3525,149.64,,20.91,0.8575,23.2625,2.9575,3.1725,,54.2325,0.7075,93.0425,279.9075,722.125,169.5,Moderate,Jodhpur
72.0125,106.475,98.585,18.6075,88.9925,,11.3575,1.535,25.3775,2.9075,3.0525,,53.4375,0.6975,97.7025,312.63,722.75,140.6,Moderate,Jodhpur
64.915,127.5,8.2225,10.015,11.905,,7.3025,1.5025,21.88,3.05,3.085,,48.3975,0.6225,91.53,417.29,723.55,119.2,Moderate,Jodhpur
22.695,148.3,8.3175,10.0025,12.015,,7.95,1.4925,24.3625,2.8775,3.1025,,42.4625,0.65,64.3375,427.8775,724.725,132.9,Moderate,Jodhpur
33.2825,139.9,8.31,9.9125,11.95,,6.33,1.8525,41.0325,2.9325,3.1075,,36.465,0.77,39.6975,245.4875,725.05,127.3,Moderate,Jodhpur
43.1975,114.2,8.3475,9.95,11.96,,6.65,1.3725,54.5725,2.915,3.155,,34.955,1.11,25.2925,139.275,724.775,110.4,Moderate,Jodhpur
53.0425,134.925,8.195,10.435,12.4225,,3.99,2.68,29.6675,2.775,3.0475,,37.84,0.6875,31.11,36.1225,724.25,124.1,Moderate,Jodhpur
51.9225,159.65,31.9625,40.2075,46.97,,3.8275,2.7725,24.565,2.52,2.8525,,43.12,0.1075,62.495,9.545,723.8,140.4,Moderate,Jodhpur
84.2425,216.425,53.2525,45.4075,66.7275,,10.0475,2.57,27.1975,2.4375,2.835,,46.7275,0.09,133.6675,12.26,723.275,181.0,Moderate,Jodhpur
108.0375,269.3,36.4875,34.8175,47.7725,,12.4375,2.4275,20.815,2.4225,2.9575,,48.1,0.1025,35.0925,12.8325,722.8,260.5,Poor,Jodhpur
135.3925,269.55,17.045,28.6975,29.015,,15.095,0.9125,9.445,2.53,2.7275,,47.7075,0.33,47.395,13.94,722.775,312.7,Very Poor,Jodhpur
107.245,199.125,178.74,35.825,162.1,,16.7625,0.13,8.715,2.4825,2.8425,,47.8875,0.395,36.23,13.2775,722.7,257.9,Poor,Jodhpur
86.2,152.8,150.685,27.615,135.36,,10.5925,0.13,3.195,2.4625,2.745,,47.0825,0.88,40.43,13.1675,722.825,187.5,Moderate,Jodhpur
73.8725,88.2,74.5075,17.625,67.7,,7.8425,0.285,4.9925,2.4325,2.785,,52.3275,0.8675,47.7675,12.23,722.825,146.8,Moderate,Jodhpur
66.9475,124.35,9.0725,8.8275,11.885,,5.935,1.155,7.2175,2.46,2.7975,,56.0875,0.8,49.1925,12.205,723.025,123.9,Moderate,Jodhpur
57.37,128.975,10.37,8.21,12.8675,,7.565,1.025,9.07,2.445,2.9375,,58.2525,0.705,42.535,11.98,723.35,120.1,Moderate,Jodhpur
66.03,110.675,11.03,7.9475,13.335,,5.09,0.3775,10.84,2.53,2.7675,,60.1125,0.75,44.0475,12.3525,723.675,120.9,Moderate,Jodhpur
62.965,107.375,10.42,7.69,12.6875,,4.9275,0.235,6.1675,2.5575,2.87,,60.1575,0.6575,52.67,11.86,723.85,110.8,Moderate,Jodhpur
59.3975,113.2,12.9575,8.2,15.01,,9.735,0.5825,7.26,2.595,2.7275,,62.5275,0.76,57.71,12.795,723.9,109.7,Moderate,Jodhpur
67.7,99.825,17.0925,6.8975,17.635,,9.605,0.2625,8.275,2.405,2.82,,63.31,0.8125,73.4075,12.25,723.7,126.4,Moderate,Jodhpur
63.17,123.875,23.43,4.51,21.46,,10.5875,0.2725,4.43,2.475,2.795,,63.3025,0.76,63.0575,14.9025,723.075,116.8,Moderate,Jodhpur
56.8,104.275,21.495,6.135,11.7375,,12.04,0.41,5.3175,2.54,2.8825,,61.5025,0.9775,60.355,41.795,722.3,103.8,Moderate,Jodhpur
48.6775,128.2,13.605,11.8125,12.6175,,10.72,0.4725,6.0325,2.4275,2.9575,,57.015,0.92,77.51,159.94,722.025,119.6,Moderate,Jodhpur
47.5125,124.8,154.1025,85.9275,168.5525,,12.81,0.1,9.0925,2.4625,2.78,,48.3075,0.7075,76.6375,400.3925,722.075,117.4,Moderate,Jodhpur
