PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
97.25,135.75,6.05,46.9,29.9,20.5,10.125,0.925,24.6,,,18.925,85.75,0.3,128.25,62.75,702.0,224.9,Poor,Indore
99.5,149.25,17.675,61.675,47.15,20.425,9.275,1.12,18.2,,,18.3,87.75,0.3,190.25,63.5,702.0,232.4,Poor,Indore
106.5,157.25,17.15,49.65,40.375,21.625,8.85,1.345,15.95,,,17.7,89.25,0.3,296.0,65.25,702.25,255.4,Poor,Indore
115.75,169.5,27.975,47.85,48.2,24.575,8.775,1.68,16.725,,,18.075,89.25,0.3,228.75,62.0,703.25,286.0,Poor,Indore
131.75,207.5,55.85,53.625,73.925,26.15,13.375,2.18,17.125,,,18.05,90.0,0.3,235.75,76.0,704.0,309.9,Very Poor,Indore
173.0,257.25,41.4,70.375,71.1,28.9,33.7,2.1375,11.225,,,20.525,83.75,0.375,158.75,310.5,704.5,341.4,Very Poor,Indore
191.0,284.5,15.875,66.8,48.45,28.125,27.625,1.515,18.4,,,24.3,65.75,0.625,160.25,465.75,705.0,355.1,Very Poor,Indore
144.25,228.0,3.4,32.45,20.025,23.05,22.45,0.995,44.6,,,25.95,55.75,0.875,156.0,476.75,705.0,319.5,Very Poor,Indore
84.5,144.0,3.0,36.025,21.6,20.775,19.05,0.8875,53.775,,,27.375,51.5,0.9,145.0,502.75,703.75,181.8,Moderate,Indore
83.25,145.75,2.925,43.275,25.4,18.85,20.15,1.1825,59.6,,,28.95,46.75,1.05,200.0,504.0,702.75,177.7,Moderate,Indore
90.5,159.5,2.525,43.675,25.3,19.875,40.075,1.2,60.9,,,28.75,51.25,1.2,253.25,494.25,701.75,202.6,Poor,Indore
104.25,177.0,2.7,38.5,22.675,20.975,32.6,1.1,47.375,,,27.75,56.75,1.6,133.0,465.5,701.0,248.0,Poor,Indore
85.75,150.5,3.125,37.9,22.7,18.825,30.8,1.02,43.65,,,27.575,57.5,1.225,182.75,424.0,700.0,186.0,Moderate,Indore
81.25,144.5,3.45,42.7,25.525,19.175,21.95,1.095,41.5,,,27.075,58.75,1.225,169.5,282.0,701.0,171.1,Moderate,Indore
82.0,151.0,8.125,70.75,44.3,17.2,18.475,1.7675,34.05,,,25.825,63.75,0.8,182.25,77.5,701.25,173.6,Moderate,Indore
89.75,160.75,22.65,76.975,59.325,21.075,14.675,2.5825,27.625,,,24.45,70.25,0.625,177.5,62.75,702.0,199.2,Moderate,Indore
94.5,184.25,88.3,100.2,125.025,20.95,14.925,4.7825,17.025,,,23.875,71.5,0.475,63.75,60.75,702.75,215.8,Poor,Indore
125.0,236.25,95.325,106.35,134.1,26.35,22.725,4.76,16.4,,,23.525,72.0,0.3,132.0,62.0,703.25,304.8,Very Poor,Indore
132.75,261.75,41.775,91.15,82.475,21.25,24.625,2.7475,23.325,,,23.55,71.0,1.0,89.5,59.75,704.0,310.7,Very Poor,Indore
110.0,195.5,13.75,66.575,46.625,21.825,17.175,1.4775,27.15,,,22.4,74.5,1.0,211.0,62.25,704.0,267.0,Poor,Indore
