PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
38.795,64.06,6.3525,76.2425,44.9175,32.005,37.98,0.745,72.3925,4.0675,20.1425,,20.9675,0.7725,190.99,665.4,,95.4,Satisfactory,Nagpur
35.59,58.57,6.57,67.2925,40.41,28.935,38.4975,0.715,84.665,2.0075,11.3425,,19.6,0.8,161.2925,659.55,,85.0,Satisfactory,Nagpur
41.89,75.3625,5.705,61.185,36.43,29.25,30.6425,0.73,86.1825,2.2225,14.0525,,19.19,0.725,159.9825,669.05,,86.5,Satisfactory,Nagpur
40.6575,64.12,3.845,55.6075,31.9475,25.3225,24.055,0.6775,82.8975,2.5675,16.9075,,17.165,0.6775,153.495,626.9,,83.2,Satisfactory,Nagpur
43.2925,59.5025,4.465,53.985,31.79,24.8425,22.4075,0.775,77.335,2.11,13.33,,15.18,0.8725,191.76,486.075,,77.8,Satisfactory,Nagpur
51.3475,72.7025,4.3775,50.33,29.7775,22.9325,18.49,0.715,74.2675,2.0175,14.605,,14.7175,0.6075,188.24,297.325,,85.9,Satisfactory,Nagpur
29.87,71.265,6.95,67.6775,40.8225,26.2575,14.62,0.8425,61.675,2.225,14.5425,,15.505,0.385,170.9825,220.9,,84.9,Satisfactory,Nagpur
28.7475,70.5175,19.445,143.4625,90.48,42.56,13.135,1.51,27.68,6.9,36.205,,20.28,0.2925,186.49,220.9,,163.8,Moderate,Nagpur
35.9525,85.455,77.6625,250.7775,193.2975,72.1925,16.82,2.5,0.43,21.2225,94.3975,,27.3525,0.29,149.775,214.25417,,271.1,Poor,Nagpur
52.105,122.2175,169.45,261.3925,272.4375,94.345,20.51,3.135,11.995,24.4275,96.98,,30.2025,0.3525,221.3875,203.62083,,281.6,Poor,Nagpur
67.5025,133.75,2.8225,37.5175,21.7825,21.745,6.8075,0.15,47.6975,11.0425,52.255,,31.2325,0.9225,177.4275,192.9875,,125.8,Moderate,Nagpur
55.1775,103.24,1.795,31.465,17.825,20.855,6.04,0.06,52.32,1.9475,11.3175,,35.35,1.04,183.625,182.35417,,103.1,Moderate,Nagpur
40.48,77.29,0.9725,23.8825,13.2525,18.6075,4.1975,0.06,50.5825,0.7475,4.86,,36.81,1.1575,181.62,171.72084,,77.7,Satisfactory,Nagpur
30.0575,60.08,0.985,17.6525,9.98,17.625,2.41,0.16625,50.2775,0.475,3.27,,40.125,1.0425,181.795,161.0875,,60.9,Satisfactory,Nagpur
15.7125,42.235,0.7375,17.3675,9.605,17.33,6.4,0.225,49.3175,0.3975,2.885,,41.8075,0.97,179.9675,,,49.3,Good,Nagpur
9.0,38.0025,0.8325,17.6775,9.905,18.5425,20.755,0.215,46.535,0.415,2.3925,,44.815,0.88,182.735,,,46.5,Good,Nagpur
9.365,36.405,0.8975,18.67,10.475,18.5725,23.305,0.2275,42.655,0.4725,2.785,,47.0075,0.75,183.2625,,,42.7,Good,Nagpur
