PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
62.25,119.25,3.05,28.225,17.525,20.3,21.225,0.6825,104.1,,,22.875,55.5,1.4,156.75,464.75,708.0,113.7,Moderate,bhopal
67.75,115.25,1.7,22.775,13.45,19.85,27.225,0.665,119.5,,,23.425,51.75,1.375,166.5,438.75,708.0,129.4,Moderate,bhopal
72.0,130.5,1.5,23.55,13.75,18.375,25.3,0.7125,120.825,,,23.625,50.25,1.15,163.0,392.75,708.0,140.6,Moderate,bhopal
68.5,145.5,1.7,28.1,16.325,17.9,23.525,0.9325,109.225,,,23.425,50.75,0.875,155.75,201.75,707.0,131.0,Moderate,bhopal
73.0,179.0,1.575,48.15,26.9,20.375,22.4,1.395,70.9,,,21.825,58.5,0.475,156.25,14.5,707.0,153.1,Moderate,bhopal
95.5,215.75,5.5,98.05,56.65,23.125,23.225,2.0825,23.1,,,20.525,64.0,0.3,145.25,10.25,707.0,219.2,Poor,bhopal
114.0,236.75,15.5,96.7,64.05,26.85,22.975,2.485,17.175,,,20.05,66.75,0.45,150.5,12.25,707.0,280.2,Poor,bhopal
131.75,273.0,17.05,94.525,64.175,28.175,28.3,2.385,11.575,,,19.1,70.25,0.65,155.5,12.5,707.0,309.9,Very Poor,bhopal
143.25,295.5,14.55,86.1,57.65,28.425,23.125,2.32,11.075,,,18.075,75.0,0.55,154.75,8.5,707.0,318.7,Very Poor,bhopal
153.0,294.75,14.95,73.775,51.425,29.475,18.175,2.13,10.375,,,17.3,81.0,0.3,152.5,11.25,707.0,326.1,Very Poor,bhopal
148.75,271.25,16.2,60.8,45.5,28.025,19.55,1.755,19.1,,,17.25,81.25,0.35,151.0,11.5,707.0,322.9,Very Poor,bhopal
138.5,247.5,5.75,47.9,30.2,28.775,25.075,1.52,19.125,,,16.8,83.75,0.375,154.0,9.5,707.0,315.1,Very Poor,bhopal
143.75,241.0,4.825,41.0,25.75,28.75,28.35,1.215,40.925,,,16.725,81.75,0.3,154.25,10.25,707.0,319.1,Very Poor,bhopal
136.25,222.75,4.15,39.325,24.3,27.85,27.425,1.225,35.2,,,16.95,79.25,0.325,153.25,8.5,707.0,313.4,Very Poor,bhopal
133.25,210.0,3.675,41.025,24.8,29.15,24.675,1.1975,39.25,,,16.975,78.25,0.3,150.0,12.75,707.0,311.1,Very Poor,bhopal
130.25,196.25,3.175,33.9,20.65,28.65,24.675,1.08,56.575,,,16.4,80.0,0.4,142.5,10.75,707.0,308.8,Very Poor,bhopal
