PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
84.0,153.0,20.95,78.975,59.025,16.55,19.0,0.94,,6.375,43.25,20.05,84.5,0.3,210.5,55.0,752.0,180.2,Moderate,vishakhapattanam
106.5,168.5,22.95,80.275,61.35,18.6,20.775,1.14,,5.3,20.125,23.6,78.25,0.3,217.75,167.5,753.0,255.4,Poor,vishakhapattanam
97.5,178.5,8.55,33.8,24.925,15.4,20.5,0.77,,3.85,11.875,26.5,70.75,0.4,138.25,278.25,753.0,225.8,Poor,vishakhapattanam
72.25,130.25,6.175,21.75,16.6,13.65,19.925,3.8825,,3.15,6.875,27.775,67.25,0.9,140.0,345.75,753.0,141.4,Moderate,vishakhapattanam
63.75,123.25,2.525,14.275,9.6,14.85,20.125,0.57,,2.475,6.6,27.7,66.5,1.65,118.5,387.25,752.25,116.3,Moderate,vishakhapattanam
64.5,118.0,11.95,14.7,18.35,11.9,18.175,0.4725,46.4,2.425,6.325,27.425,68.25,1.95,121.5,416.0,751.25,115.8,Moderate,vishakhapattanam
67.5,116.0,4.05,15.5,11.55,12.425,17.225,0.4575,48.7,2.35,4.9,27.175,68.75,2.0,121.75,352.0,751.0,125.8,Moderate,vishakhapattanam
61.25,106.75,3.725,13.725,10.35,12.775,16.325,0.39,44.625,1.875,3.3,27.225,67.5,1.6,124.75,300.75,751.0,105.5,Moderate,vishakhapattanam
56.25,101.0,3.8,15.85,11.5,12.125,15.875,0.45,42.85,2.025,4.1,26.5,69.25,1.525,116.0,189.5,751.0,101.7,Moderate,vishakhapattanam
57.0,113.0,5.175,21.025,15.4,11.125,15.875,0.5525,39.775,2.275,6.2,25.175,74.0,1.075,112.5,84.75,751.0,109.6,Moderate,vishakhapattanam
72.5,138.25,2.3,33.5,19.7,9.675,16.45,0.6875,38.65,2.725,9.675,23.9,78.25,0.4,113.75,12.5,751.0,142.2,Moderate,vishakhapattanam
81.75,140.75,4.1,35.225,22.075,10.65,16.25,0.7125,40.2,3.325,12.3,23.1,81.0,0.475,128.25,8.0,751.0,172.8,Moderate,vishakhapattanam
77.25,126.5,3.675,31.025,19.475,11.875,15.975,0.695,42.15,3.35,13.3,22.85,81.75,0.65,131.5,8.0,752.0,157.9,Moderate,vishakhapattanam
77.25,126.5,4.3,39.225,24.35,11.2,15.15,0.73,38.8,3.2,10.05,22.575,82.0,0.6,113.25,8.0,752.0,157.9,Moderate,vishakhapattanam
87.0,144.25,5.275,46.55,29.025,10.75,15.1,0.8625,34.675,3.525,10.75,22.125,83.0,0.3,123.0,8.0,752.0,190.1,Moderate,vishakhapattanam
99.5,159.5,5.85,45.8,29.125,10.425,15.15,0.8325,32.325,3.55,9.575,21.675,84.0,0.3,131.5,8.0,752.0,232.4,Poor,vishakhapattanam
110.0,167.0,4.125,24.625,16.45,13.925,15.85,0.6425,36.575,3.475,7.675,21.1,84.75,0.3,141.75,8.0,752.0,267.0,Poor,vishakhapattanam
119.5,177.0,4.7,15.45,12.025,12.475,17.55,0.56,43.35,3.725,8.4,20.5,85.0,0.3,134.5,8.0,752.0,298.4,Poor,vishakhapattanam
125.5,182.75,2.975,16.9,11.425,11.7,18.2,0.55,47.675,3.45,9.25,20.125,84.25,0.3,131.5,8.0,751.5,305.2,Very Poor,vishakhapattanam
121.0,173.0,4.225,24.4,16.4,11.2,18.85,0.5625,47.925,3.3,9.45,19.95,84.0,0.3,217.0,8.0,751.0,301.8,Very Poor,vishakhapattanam
107.75,163.5,5.875,59.525,36.425,5.125,17.3,0.7,23.15,4.5,15.0,18.975,85.0,0.3,290.25,8.0,751.0,259.6,Poor,vishakhapattanam
132.25,239.75,9.8,79.875,50.425,7.2,16.7,0.8325,8.9,11.5,46.95,18.15,86.5,0.3,259.25,8.0,751.0,310.3,Very Poor,vishakhapattanam
145.0,310.75,18.1,91.475,63.4,3.15,18.725,0.9225,5.875,12.4,62.725,17.65,87.5,0.3,292.0,8.0,751.5,320.0,Very Poor,vishakhapattanam
148.25,295.5,59.675,105.575,104.675,6.125,15.6,1.1425,4.325,10.55,43.525,17.35,88.0,0.3,276.5,8.5,752.5,322.5,Very Poor,vishakhapattanam
160.25,327.5,73.2,121.575,124.15,14.075,16.525,1.465,4.125,10.375,38.2,18.575,87.25,0.3,277.5,46.5,753.0,331.7,Very Poor,vishakhapattanam
156.25,288.0,32.225,109.65,84.575,9.1,20.325,1.295,15.425,8.7,27.55,23.225,80.75,0.3,237.25,172.0,753.25,328.6,Very Poor,vishakhapattanam
124.0,219.0,6.65,39.55,26.425,12.0,14.7,0.7325,39.2,4.0,10.825,26.875,68.0,0.3,159.5,275.0,754.0,304.0,Very Poor,vishakhapattanam
90.75,151.5,5.95,35.625,23.8,12.75,13.975,2.38,37.85,3.925,9.225,28.15,64.75,0.8,165.25,321.5,753.0,203.5,Poor,vishakhapattanam
91.0,152.5,4.9,24.8,17.1,15.15,13.675,0.66,47.775,3.625,9.35,28.7,63.5,0.9,128.0,378.5,752.25,204.3,Poor,vishakhapattanam
91.5,145.75,13.1,19.5,21.875,10.3,20.85,0.455,52.05,2.775,8.65,27.975,64.0,1.625,118.5,425.5,751.75,206.0,Poor,vishakhapattanam
83.0,131.0,3.55,17.075,11.975,12.575,20.9,0.4675,56.725,2.75,7.55,27.625,64.25,2.0,117.75,362.25,751.0,176.9,Moderate,vishakhapattanam
82.0,136.75,4.125,15.725,11.75,12.175,19.25,0.4775,45.5,2.425,4.65,27.325,65.0,1.7,116.75,297.0,751.0,173.6,Moderate,vishakhapattanam
88.0,145.0,4.125,18.9,13.4,11.325,18.9,0.525,49.5,2.5,4.55,26.3,68.25,1.875,110.5,190.0,751.0,193.4,Moderate,vishakhapattanam
93.0,148.25,3.775,22.775,15.15,11.45,18.275,0.5975,49.5,2.625,9.375,25.175,71.0,1.35,114.25,70.75,751.0,210.9,Poor,vishakhapattanam
103.0,162.25,4.35,29.35,19.175,11.0,17.25,0.715,49.498627,2.95,9.55,23.725,76.25,0.95,114.0,10.75,751.0,243.9,Poor,vishakhapattanam
107.75,170.75,4.7,43.175,26.825,8.75,18.25,0.82,49.49643,3.775,10.45,23.4,77.75,0.625,119.75,8.0,751.0,259.6,Poor,vishakhapattanam
111.75,163.0,5.15,51.05,31.35,10.3,16.625,1.0,49.494232,4.45,12.875,23.275,79.0,0.375,127.25,8.0,751.25,272.8,Poor,vishakhapattanam
110.0,181.0,6.05,63.725,38.825,7.15,15.85,1.0975,49.49203,4.725,14.05,22.85,79.5,0.3,120.5,8.0,752.0,267.0,Poor,vishakhapattanam
116.0,185.75,5.1,61.25,36.725,9.225,15.6,1.01,49.489834,4.775,14.225,22.525,79.25,0.3,142.0,8.0,752.0,286.8,Poor,vishakhapattanam
116.0,173.0,6.4,69.675,42.3,4.8,14.825,1.0275,49.487637,4.15,11.275,22.325,79.0,0.3,138.5,8.0,752.0,286.8,Poor,vishakhapattanam
107.0,179.0,7.075,63.825,39.75,9.9,14.675,0.855,,4.175,14.2,21.875,79.75,0.3,186.25,8.0,752.0,257.1,Poor,vishakhapattanam
104.25,161.75,4.875,32.9,21.425,13.775,16.05,0.5425,,3.95,10.175,21.35,80.25,0.3,225.25,8.0,751.5,248.0,Poor,vishakhapattanam
102.5,153.5,3.925,22.275,15.025,12.0,16.35,0.46,,4.45,10.925,20.95,81.0,0.3,232.5,8.0,751.0,242.2,Poor,vishakhapattanam
115.75,176.75,7.05,69.225,42.55,5.225,16.9,0.5975,,4.725,16.575,20.1,82.0,0.3,292.5,8.0,750.0,286.0,Poor,vishakhapattanam
126.75,211.25,7.925,81.7,49.9,10.7,17.3,0.68,,7.0,24.425,19.45,83.25,0.3,304.0,8.0,750.0,306.1,Very Poor,vishakhapattanam
134.5,234.25,21.225,90.55,65.4,9.275,16.95,0.745,,6.1,20.2,19.025,84.0,0.3,300.25,8.0,750.0,312.0,Very Poor,vishakhapattanam
133.0,256.0,45.475,116.2,98.75,8.05,17.975,1.0075,,8.375,27.475,18.375,85.5,0.3,291.75,8.0,750.0,310.9,Very Poor,vishakhapattanam
168.5,316.0,63.1,119.825,115.025,5.9,15.75,1.005,,10.125,40.9,17.725,86.5,0.3,296.75,9.25,751.0,337.9,Very Poor,vishakhapattanam
173.0,343.0,68.275,115.85,117.125,9.05,12.4,1.4375,,12.35,48.65,18.6,86.25,0.3,296.0,49.75,751.5,341.4,Very Poor,vishakhapattanam
188.0,369.25,34.85,113.05,88.425,6.275,13.475,1.435,,11.275,47.075,22.125,81.5,0.3,279.5,154.0,752.0,352.8,Very Poor,vishakhapattanam
161.0,316.0,11.95,61.5,42.4,13.975,20.4,0.9425,,7.925,33.35,26.75,70.75,0.3,256.0,260.5,752.0,332.2,Very Poor,vishakhapattanam
111.25,199.0,4.85,15.3,12.05,14.875,12.375,2.1675,,3.9,10.45,28.95,63.5,0.3,141.25,359.5,751.0,271.1,Poor,vishakhapattanam
72.25,118.25,5.275,15.075,12.25,11.95,11.75,0.4375,,3.45,4.475,29.05,63.0,0.375,125.75,385.0,750.75,141.4,Moderate,vishakhapattanam
77.25,118.25,10.6,14.375,17.125,10.925,15.675,0.475,,29.0,6.725,28.675,64.25,0.875,119.75,393.75,749.75,157.9,Moderate,vishakhapattanam
72.0,116.0,4.575,13.7,11.0,12.625,15.7,0.4925,,45.25,16.025,28.05,66.25,1.2,127.25,354.5,749.0,140.6,Moderate,vishakhapattanam
72.0,112.0,4.175,14.1,10.9,12.625,14.925,0.475,,4.4,3.825,27.475,68.0,1.275,122.75,295.0,749.0,140.6,Moderate,vishakhapattanam
68.5,116.75,3.05,14.375,10.125,12.65,14.875,0.4675,,3.625,3.225,26.525,69.75,1.05,111.5,174.75,749.0,129.0,Moderate,vishakhapattanam
66.0,117.75,3.4,15.6,11.075,12.325,13.925,0.4975,,2.925,2.75,25.3,72.75,1.15,124.0,75.0,749.0,120.8,Moderate,vishakhapattanam
63.75,117.25,4.9,24.1,16.85,10.825,13.75,0.5925,,6.125,4.275,23.95,76.5,0.4,127.5,14.5,749.0,113.4,Moderate,vishakhapattanam
67.75,123.0,4.6,31.1,20.3,11.3,16.125,0.675,,5.125,6.75,23.175,79.5,0.3,117.0,8.0,749.0,126.6,Moderate,vishakhapattanam
71.5,113.0,5.75,39.1,25.45,9.925,15.55,0.815,,4.175,7.05,22.925,81.25,0.3,114.25,8.0,750.0,139.0,Moderate,vishakhapattanam
69.75,121.0,8.325,63.675,40.65,7.425,15.25,1.065,,5.075,12.25,22.675,82.0,0.3,152.25,8.0,750.0,133.2,Moderate,vishakhapattanam
78.0,123.5,4.35,40.025,24.825,13.7,14.975,0.7925,,6.225,13.925,22.45,82.75,0.3,141.25,8.0,750.5,160.4,Moderate,vishakhapattanam
76.5,116.5,3.75,47.725,28.45,10.325,14.7,0.815,,4.875,9.75,22.25,83.0,0.3,130.25,8.0,751.0,155.4,Moderate,vishakhapattanam
72.0,127.0,16.55,65.525,48.325,6.6,13.925,0.855,,3.35,7.2,22.1,83.0,0.3,193.25,8.0,751.0,140.6,Moderate,vishakhapattanam
90.25,220.0,56.55,106.375,102.575,6.825,15.3,0.7925,,7.175,25.375,20.975,84.0,0.3,276.25,8.0,751.0,201.8,Poor,vishakhapattanam
103.0,275.0,51.2,102.65,96.25,8.8,13.475,0.67,,11.025,29.9,20.625,84.5,0.3,267.75,8.0,750.5,243.9,Poor,vishakhapattanam
103.0,214.25,79.125,99.725,117.375,1.7,12.725,0.7525,,12.375,26.325,20.325,85.0,0.3,283.25,8.0,749.75,243.9,Poor,vishakhapattanam
104.0,250.5,111.5,107.05,147.575,5.4,12.825,0.805,,9.825,36.275,19.75,86.0,0.3,295.25,8.0,749.0,247.2,Poor,vishakhapattanam
104.5,258.0,99.325,109.0,138.725,8.225,12.25,0.66,,8.975,40.85,19.5,86.75,0.3,291.0,8.0,749.25,248.8,Poor,vishakhapattanam
95.25,181.0,107.6,105.35,143.5,13.225,12.175,0.775,,7.975,26.35,19.525,87.0,0.3,283.75,8.0,750.0,218.3,Poor,vishakhapattanam
96.0,201.5,125.25,110.225,160.425,19.75,11.625,1.0025,,9.975,42.525,19.3,87.0,0.3,287.25,8.5,750.25,220.8,Poor,vishakhapattanam
114.0,227.0,104.4,110.275,143.525,12.95,8.05,1.29,,10.85,42.425,20.225,86.5,0.3,267.75,23.0,751.0,280.2,Poor,vishakhapattanam
97.0,180.25,34.25,55.225,57.225,24.925,5.725,0.8025,,7.675,28.65,24.125,80.25,0.3,166.0,170.5,752.0,224.1,Poor,vishakhapattanam
56.5,109.5,5.575,22.95,16.75,13.3,4.275,0.5125,,4.1,9.625,27.2,71.0,0.3,130.75,273.0,752.0,107.3,Moderate,vishakhapattanam
34.0,78.5,5.3,16.525,13.075,13.0,4.85,1.99,,10.35,9.025,27.775,67.0,0.9,126.0,339.75,751.75,99.5,Satisfactory,vishakhapattanam
31.5,59.75,2.0,19.8,12.1,10.8,4.65,0.24,,3.525,8.875,28.275,64.0,0.85,126.5,391.75,751.0,60.6,Satisfactory,vishakhapattanam
22.75,52.75,9.625,19.1,18.875,10.05,15.55,0.34,,3.075,8.575,28.375,63.75,1.275,124.0,421.0,750.0,53.7,Satisfactory,vishakhapattanam
20.25,51.5,4.325,11.475,9.625,14.175,15.925,0.3175,,2.45,5.4,27.825,64.5,1.725,126.0,365.0,749.75,52.5,Satisfactory,vishakhapattanam
26.5,52.0,2.6,9.775,7.3,12.975,15.6,0.3375,44.366665,1.925,3.425,27.4,67.5,1.95,125.0,312.0,749.0,53.0,Satisfactory,vishakhapattanam
35.25,60.25,3.075,11.325,8.475,13.05,15.275,0.3475,32.625,1.875,3.75,26.45,70.25,1.675,125.25,203.25,749.0,61.0,Satisfactory,vishakhapattanam
36.5,71.0,3.775,16.5,11.85,12.6,15.075,0.4175,29.45,2.05,4.625,25.575,73.0,0.8,112.5,83.0,750.0,71.6,Satisfactory,vishakhapattanam
33.5,84.75,3.05,26.8,16.75,11.0,14.9,0.54,26.825,3.1,6.15,24.1,77.25,0.3,124.5,11.5,750.0,85.1,Satisfactory,vishakhapattanam
46.25,86.0,4.475,35.575,22.575,10.45,15.775,0.63,26.825,4.725,11.65,23.425,80.0,0.35,127.5,8.0,750.25,86.3,Satisfactory,vishakhapattanam
44.25,76.5,4.8,33.35,21.65,12.3,15.325,0.655,24.125,5.175,12.625,23.2,81.5,0.3,124.5,8.0,751.0,77.0,Satisfactory,vishakhapattanam
45.0,84.0,6.125,46.175,29.55,8.775,14.475,0.785,19.375,3.7,12.725,22.8,82.0,0.3,123.0,8.0,751.5,84.3,Satisfactory,vishakhapattanam
43.25,94.25,6.675,46.925,30.4,9.35,14.9,0.7675,17.6,3.9,11.7,22.55,83.75,0.3,160.25,8.5,752.0,94.4,Satisfactory,vishakhapattanam
46.75,87.0,5.6,46.725,29.425,11.5,14.65,0.67,16.525,3.825,12.15,22.45,84.0,0.3,184.5,8.75,752.0,87.3,Satisfactory,vishakhapattanam
46.0,81.0,15.7,73.375,51.8,4.15,14.875,0.7075,7.975,3.15,12.275,21.675,83.75,0.3,289.25,8.0,752.0,91.9,Satisfactory,vishakhapattanam
50.0,143.25,48.675,88.625,86.725,4.8,16.6,0.64,4.775,4.45,12.65,21.15,84.25,0.3,287.75,8.0,751.25,129.5,Moderate,vishakhapattanam
64.0,178.75,47.875,86.4,84.875,12.85,17.9,0.6175,4.65,7.075,30.4,20.55,85.0,0.3,263.0,8.0,751.0,153.0,Moderate,vishakhapattanam
72.25,167.75,73.5,91.85,108.625,8.475,19.65,0.6025,6.5,7.775,28.425,20.225,85.75,0.3,278.5,8.0,750.25,145.7,Moderate,vishakhapattanam
79.0,173.0,82.65,86.125,113.025,7.6,19.2,0.65,5.85,6.8,19.775,19.925,86.75,0.3,286.75,8.0,750.0,163.7,Moderate,vishakhapattanam
84.75,188.25,48.975,83.2,84.075,16.075,16.95,0.605,4.175,6.65,26.05,19.45,87.25,0.3,296.25,8.0,749.25,182.7,Moderate,vishakhapattanam
82.25,167.75,18.675,44.425,38.8,14.55,14.95,0.4625,12.0,7.525,30.4,19.75,86.75,0.3,184.0,8.0,750.0,174.4,Moderate,vishakhapattanam
39.25,60.0,6.175,37.575,25.0,10.925,14.85,0.4025,9.9,2.35,6.875,20.35,84.25,0.3,204.5,9.25,750.25,66.1,Satisfactory,vishakhapattanam
34.5,65.25,6.625,32.8,22.825,10.575,13.0,0.4125,15.475,2.2,4.7,22.375,79.75,0.3,157.0,77.0,751.0,65.9,Satisfactory,vishakhapattanam
34.5,70.5,6.85,26.075,19.45,11.9,13.45,0.41,21.15,2.475,6.125,25.475,72.5,0.4,128.0,192.5,751.75,71.1,Satisfactory,vishakhapattanam
28.0,65.25,5.1,20.25,14.9,13.65,13.25,0.4375,22.525,2.675,7.375,27.15,68.5,0.775,129.0,287.0,752.0,65.9,Satisfactory,vishakhapattanam
19.5,59.25,3.8,15.2,11.175,12.425,12.7,1.92,25.925,3.65,6.425,28.0,65.75,1.25,126.5,350.5,751.25,96.1,Satisfactory,vishakhapattanam
13.0,46.5,5.675,11.925,11.0,13.225,12.9,0.2425,25.75,2.025,5.125,28.025,65.0,1.75,119.5,409.5,750.5,46.5,Good,vishakhapattanam
16.0,42.75,11.1,11.1,15.825,10.875,15.45,0.27,20.8,1.675,4.3,28.0,65.75,1.575,115.25,438.25,750.0,42.8,Good,vishakhapattanam
17.5,42.5,2.875,10.475,7.9,12.975,14.75,0.2675,23.5,1.625,3.3,27.75,65.5,1.925,117.0,397.25,749.25,42.5,Good,vishakhapattanam
20.75,38.25,2.5,12.975,8.925,13.225,14.35,0.2975,22.35,1.525,2.925,28.025,66.25,1.525,121.25,322.75,749.0,38.2,Good,vishakhapattanam
17.0,50.0,3.125,9.925,7.825,13.675,14.4,0.3075,18.025,1.5,3.475,26.675,70.0,1.975,121.25,200.5,749.0,50.0,Good,vishakhapattanam
20.0,54.0,3.2,10.075,7.975,13.675,14.1,0.3575,19.575,1.425,3.525,25.35,74.75,1.575,120.25,83.5,749.0,54.9,Satisfactory,vishakhapattanam
28.75,50.75,4.0,12.6,9.925,13.225,14.05,0.4,25.0,1.825,5.125,24.0,78.5,1.175,117.75,12.5,749.0,51.7,Satisfactory,vishakhapattanam
28.75,60.0,2.9,21.6,13.875,11.8,15.925,0.49,23.125,1.95,5.125,23.5,80.75,0.675,112.5,8.0,750.0,60.8,Satisfactory,vishakhapattanam
32.75,64.25,4.475,35.3,22.45,11.05,16.225,0.7025,19.8,2.775,9.525,23.525,81.75,0.3,126.75,8.0,750.0,65.0,Satisfactory,vishakhapattanam
34.25,62.5,4.175,34.5,21.725,11.725,15.25,0.585,19.45,3.0,11.4,23.3,78.25,0.3,118.75,8.0,751.0,63.2,Satisfactory,vishakhapattanam
22.0,50.5,5.8,46.7,29.55,9.975,15.475,0.76,13.875,3.0,12.75,23.85,76.0,0.3,119.25,8.0,751.0,59.2,Satisfactory,vishakhapattanam
21.75,64.0,4.125,34.225,21.55,12.7,15.5,0.5875,13.525,3.05,13.35,23.25,77.5,0.3,145.75,8.0,751.0,64.7,Satisfactory,vishakhapattanam
30.0,64.0,5.175,38.5,24.725,10.7,14.775,0.4975,12.325,2.525,9.7,22.825,78.75,0.3,183.5,8.0,751.0,64.7,Satisfactory,vishakhapattanam
27.0,64.0,4.675,26.65,17.975,13.5,14.475,0.3075,15.525,2.05,6.05,22.6,80.75,0.3,152.25,8.0,750.0,64.7,Satisfactory,vishakhapattanam
29.75,53.0,3.275,14.5,10.375,13.05,13.725,0.265,18.725,1.65,2.825,22.2,82.25,0.3,134.75,8.0,750.0,53.9,Satisfactory,vishakhapattanam
26.75,52.5,4.0,11.2,8.35,14.55,13.475,0.245,28.9,1.875,3.025,22.25,83.25,0.3,116.0,8.0,749.25,53.4,Satisfactory,vishakhapattanam
20.0,42.0,2.525,10.475,7.625,14.2,12.725,0.2275,26.45,1.525,2.4,22.35,82.5,0.3,132.75,8.0,749.0,42.0,Good,vishakhapattanam
25.5,38.25,4.1,16.3,12.0,13.1,13.125,0.2275,19.1,1.95,6.225,21.425,83.0,0.3,122.25,8.0,749.0,42.5,Good,vishakhapattanam
17.0,36.5,3.95,12.325,9.775,13.325,12.675,0.2075,22.775,1.2,3.1,21.4,82.75,0.45,124.5,8.0,749.25,36.5,Good,vishakhapattanam
16.5,40.0,4.2,22.225,15.2,11.525,16.1,0.32,16.6,1.55,5.05,20.675,82.0,0.625,118.5,8.25,750.0,40.0,Good,vishakhapattanam
21.5,47.25,6.775,23.6,18.075,12.3,17.175,0.36,17.45,1.95,5.1,21.175,80.5,0.625,125.0,56.75,751.0,47.2,Good,vishakhapattanam
16.0,53.0,7.275,24.825,19.1,12.35,16.6,0.445,14.4,2.075,5.85,24.3,73.75,0.875,125.5,192.5,751.75,53.9,Satisfactory,vishakhapattanam
24.25,61.5,7.1,23.525,18.3,13.65,17.3,0.4775,18.35,2.375,5.0,26.325,70.75,0.95,140.5,287.5,752.0,62.3,Satisfactory,vishakhapattanam
31.0,69.0,6.275,19.2,15.275,13.875,16.925,2.055,21.525,3.225,8.15,27.75,69.0,1.075,136.5,238.25,751.5,101.7,Moderate,vishakhapattanam
23.75,66.25,4.4,14.6,11.3,12.9,17.7,0.4025,28.025,1.925,5.475,26.35,71.75,1.15,114.5,340.75,750.75,66.9,Satisfactory,vishakhapattanam
22.0,65.75,11.85,18.875,20.5,10.3,16.025,0.35,22.425,2.075,7.65,27.35,70.5,1.025,128.25,359.75,750.0,66.4,Satisfactory,vishakhapattanam
28.0,60.75,5.975,18.625,14.775,12.7,13.9,0.355,27.15,1.9,6.35,27.025,71.0,1.375,112.25,341.75,749.0,61.5,Satisfactory,vishakhapattanam
26.5,57.25,5.275,16.8,13.2,12.225,14.625,0.3375,23.475,1.65,7.2,26.8,72.0,1.1,121.5,273.25,749.0,58.1,Satisfactory,vishakhapattanam
25.5,62.25,5.05,18.025,13.675,12.225,13.8,0.3325,25.0,1.725,5.75,25.875,74.75,1.1,116.75,171.75,749.0,63.0,Satisfactory,vishakhapattanam
38.0,77.75,7.025,28.625,20.925,10.175,13.975,0.42,27.55,1.75,4.975,25.075,78.0,0.675,124.75,73.75,748.75,78.2,Satisfactory,vishakhapattanam
44.25,84.0,5.175,33.275,21.925,11.35,13.875,0.5375,18.6,2.3,6.325,24.525,78.75,0.3,127.75,11.75,748.75,84.3,Satisfactory,vishakhapattanam
40.0,72.75,5.875,29.425,20.425,12.875,14.35,0.365,21.15,2.725,11.825,24.375,77.75,0.3,123.0,8.0,750.0,73.3,Satisfactory,vishakhapattanam
25.0,57.0,3.15,27.75,17.35,11.975,14.3,0.37,17.85,2.125,9.6,24.35,77.5,0.3,127.75,8.0,750.0,57.9,Satisfactory,vishakhapattanam
19.5,46.75,3.725,27.6,17.7,13.225,13.9,0.345,20.85,2.15,8.45,24.25,77.0,0.3,133.0,8.0,751.0,46.8,Good,vishakhapattanam
24.25,51.5,3.275,21.225,13.975,13.55,13.875,0.3,22.425,1.925,6.975,24.3,78.0,0.3,122.25,8.0,751.0,52.5,Satisfactory,vishakhapattanam
23.25,50.5,3.675,17.1,12.1,13.7,13.1,0.2275,23.925,1.65,5.8,24.1,78.0,0.3,113.5,8.0,751.0,51.5,Satisfactory,vishakhapattanam
18.0,52.0,1.825,13.675,8.8,14.0,13.35,0.2075,23.275,1.75,5.175,24.0,80.25,0.3,136.75,8.0,751.0,53.0,Satisfactory,vishakhapattanam
27.5,64.75,4.45,25.375,17.1,11.425,16.45,0.3375,17.475,1.425,3.5,23.5,82.0,0.3,145.75,8.25,750.0,65.5,Satisfactory,vishakhapattanam
25.0,71.75,4.6,23.625,16.275,13.5,16.75,0.29,20.55,1.425,3.75,23.05,82.0,0.3,149.0,8.0,750.0,72.3,Satisfactory,vishakhapattanam
31.0,65.75,3.475,21.0,13.975,12.925,16.45,0.255,23.675,1.425,2.775,22.75,81.5,0.3,161.0,8.0,749.5,66.4,Satisfactory,vishakhapattanam
31.0,54.75,2.975,15.825,10.825,13.2,16.7,0.245,24.075,1.225,2.525,22.375,81.0,0.3,134.25,8.0,749.0,55.7,Satisfactory,vishakhapattanam
32.75,45.25,3.2,14.625,10.4,12.75,17.125,0.31,22.3,1.625,4.9,21.875,81.5,0.3,106.25,8.0,749.0,55.5,Satisfactory,vishakhapattanam
38.0,55.0,3.95,24.125,16.075,11.125,17.675,0.3725,20.725,1.75,5.05,21.525,82.75,0.3,126.25,8.0,749.0,64.1,Satisfactory,vishakhapattanam
39.25,68.5,6.475,33.825,23.25,11.375,17.4,0.4075,16.7,2.25,5.35,20.975,84.25,0.35,136.25,8.5,749.75,69.1,Satisfactory,vishakhapattanam
43.25,87.75,8.225,31.675,23.55,10.6,17.025,0.4825,18.85,2.575,5.4,21.325,84.5,0.425,139.0,52.5,750.5,88.0,Satisfactory,vishakhapattanam
52.25,97.0,10.025,32.6,25.475,11.125,17.075,0.5725,29.4,3.15,8.65,23.725,80.5,0.85,137.75,158.25,751.0,97.1,Satisfactory,vishakhapattanam
50.0,97.0,7.325,24.3,18.875,12.15,17.275,0.5125,9.4,3.375,8.525,25.225,76.75,1.325,120.5,242.75,751.0,97.1,Satisfactory,vishakhapattanam
48.0,84.75,4.725,16.275,12.5,13.875,16.675,2.1925,23.975,2.875,8.35,26.925,73.25,1.875,110.0,292.0,751.0,103.4,Moderate,vishakhapattanam
40.0,75.0,5.625,15.0,12.5,12.1,17.375,0.42,32.925,2.0,5.575,25.975,74.25,1.525,110.0,317.5,750.75,75.5,Satisfactory,vishakhapattanam
34.0,73.0,11.775,16.45,19.15,9.85,16.7,0.3725,21.675,1.85,4.0,25.8,75.25,1.7,118.25,279.75,749.75,73.5,Satisfactory,vishakhapattanam
34.0,62.75,3.2,13.775,9.9,12.3,15.775,0.35,20.875,1.8,3.75,25.75,76.25,1.675,120.25,261.75,749.0,63.5,Satisfactory,vishakhapattanam
30.0,52.75,3.55,13.525,10.1,12.625,15.2,0.3875,24.2,1.775,3.325,24.275,80.25,1.05,117.0,110.5,748.25,53.7,Satisfactory,vishakhapattanam
21.25,63.75,3.8,15.0,11.075,12.825,14.875,0.4175,21.425,1.75,4.1,24.05,82.5,0.925,120.75,58.25,748.0,64.5,Satisfactory,vishakhapattanam
30.25,73.75,3.5,16.4,11.55,12.675,14.45,0.435,21.45,1.75,4.9,23.775,83.5,0.8,118.5,32.0,749.0,74.3,Satisfactory,vishakhapattanam
27.75,78.0,3.4,19.575,13.175,12.275,14.6,0.4475,22.1,1.8,8.5,23.425,84.0,0.775,117.0,8.75,749.0,78.4,Satisfactory,vishakhapattanam
27.75,73.75,3.6,23.075,15.225,12.225,15.5,0.47,21.175,1.825,6.35,23.475,84.0,0.425,128.25,8.0,749.0,74.3,Satisfactory,vishakhapattanam
30.0,70.0,3.65,27.9,17.85,10.45,15.15,0.5,23.55,2.3,7.15,23.8,84.0,0.8,114.0,8.0,749.5,70.6,Satisfactory,vishakhapattanam
22.0,59.5,7.75,22.15,18.1,13.325,14.95,0.24,13.75,2.0,8.05,18.825,85.0,2.35,161.75,8.25,750.0,60.3,Satisfactory,vishakhapattanam
17.0,16.75,9.6,45.025,31.75,9.125,15.25,0.5175,13.975,1.85,8.325,18.3,88.25,1.7,190.75,8.0,750.25,57.2,Satisfactory,vishakhapattanam
3.5,22.5,11.375,65.9,44.325,8.7,15.725,0.6025,7.875,2.725,12.3,18.85,89.0,0.85,234.75,8.0,751.0,82.7,Satisfactory,vishakhapattanam
